sale_id,customer_id,product_id,sale_date,channel,quantity,unit_price,discount_pct
1070,62,40,2026-06-10,App,2,586.39,0.05
1071,64,31,2025-01-15,App,2,177.26,0.15
1072,95,5,2025-12-17,Loja,4,523.44,0.15
1073,59,15,2025-07-11,Web,3,128.66,0.15
1074,10,14,2025-03-10,Loja,1,260.22,0.1
1075,64,31,2026-05-11,Loja,3,177.26,0.0
1076,37,21,2025-03-24,Web,3,606.28,0.05
1077,20,2,2026-04-11,Web,4,533.57,0.1
1078,57,1,2026-08-19,Loja,2,60.7,0.05
1079,40,36,2026-02-26,App,4,686.46,0.1
1080,5,21,2025-05-22,Web,3,606.28,0.05
1081,5,38,2025-11-29,Loja,4,601.73,0.15
1082,91,9,2025-10-27,Web,3,42.07,0.0
1083,90,8,2025-08-01,App,4,767.92,0.0
1084,81,28,2025-03-18,App,2,329.1,0.0
1085,3,2,2025-04-26,App,4,533.57,0.1
1086,54,29,2025-08-17,Web,3,504.54,0.0
1087,52,26,2025-10-12,Web,1,696.52,0.0
1088,97,34,2025-05-28,Web,4,322.37,0.15
1089,78,36,2025-01-31,Loja,2,686.46,0.1
1090,9,8,2026-04-29,Loja,1,767.92,0.05
1091,12,1,2025-04-19,Loja,1,60.7,0.1
1092,97,4,2026-06-09,Loja,3,327.73,0.0
1093,46,33,2026-05-31,App,2,636.77,0.15
1094,76,9,2026-07-29,Loja,2,42.07,0.15
1095,34,8,2025-03-04,Web,1,767.92,0.05
1096,46,13,2025-06-02,App,4,397.88,0.15
1097,1,35,2025-04-21,App,3,330.39,0.1
1098,52,3,2025-11-27,Web,3,347.25,0.05
1099,99,25,2025-05-28,Loja,2,633.19,0.05
1100,65,20,2026-03-06,Web,4,220.61,0.0
1101,41,22,2025-10-29,Loja,3,124.16,0.05
1102,18,37,2026-04-04,Loja,2,217.27,0.0
1103,52,27,2025-04-25,Loja,4,118.69,0.0
1104,29,9,2026-03-27,Loja,1,42.07,0.15
1105,37,23,2026-03-29,Web,2,329.63,0.15
1106,5,23,2025-06-19,App,1,329.63,0.0
1107,52,2,2025-12-28,App,2,533.57,0.15
1108,21,38,2025-11-30,Loja,1,601.73,0.0
1109,97,30,2026-08-16,Loja,2,163.48,0.05
1110,87,33,2025-12-20,App,2,636.77,0.0
1111,73,40,2025-07-16,Web,4,586.39,0.0
1112,28,12,2026-04-06,App,4,489.06,0.05
1113,43,16,2025-12-15,Web,2,318.25,0.1
1114,90,38,2026-08-24,Loja,1,601.73,0.15
1115,87,10,2025-02-21,App,1,721.56,0.0
1116,77,11,2026-08-01,Loja,2,640.27,0.1
1117,96,24,2026-02-13,Web,2,39.75,0.1
1118,72,23,2025-03-01,Loja,2,329.63,0.05
1119,56,11,2025-01-01,Web,2,640.27,0.0
1120,58,21,2025-07-08,Web,3,606.28,0.0
1121,31,16,2026-05-31,Loja,1,318.25,0.15
1122,72,22,2026-07-14,App,1,124.16,0.0
1123,25,21,2025-02-17,Loja,2,606.28,0.05
1124,4,29,2025-03-19,App,4,504.54,0.0
1125,82,34,2026-01-25,App,1,322.37,0.15
1126,82,26,2026-01-07,App,4,696.52,0.0
1127,67,34,2025-10-12,Web,2,322.37,0.05
1128,49,16,2025-11-02,Loja,2,318.25,0.15
1129,34,8,2025-06-01,Loja,1,767.92,0.1
1130,56,11,2025-09-05,Web,3,640.27,0.15
1131,21,2,2025-01-17,App,2,533.57,0.0
1132,48,12,2025-08-06,Loja,3,489.06,0.05
1133,89,32,2025-09-01,Web,1,491.04,0.15
1134,78,32,2025-12-06,Web,4,491.04,0.0
1135,64,26,2025-05-02,App,3,696.52,0.0
1136,76,16,2026-04-07,App,1,318.25,0.0
1137,69,27,2026-06-02,App,4,118.69,0.15
1138,29,19,2026-06-27,App,1,522.21,0.1
1139,13,18,2025-12-13,App,1,226.25,0.15
1140,20,12,2025-12-16,Loja,1,489.06,0.15
1141,57,17,2025-06-21,Loja,1,764.1,0.05
1142,60,28,2025-06-09,Loja,4,329.1,0.0
1143,67,33,2025-02-25,App,4,636.77,0.0
1144,30,8,2026-02-22,App,3,767.92,0.1
1145,35,14,2026-04-14,App,4,260.22,0.15
1146,97,30,2026-07-02,App,3,163.48,0.0
1147,7,14,2026-08-14,Web,4,260.22,0.05
1148,95,1,2025-10-21,Web,4,60.7,0.0
1149,3,1,2025-06-08,Loja,4,60.7,0.15
1150,77,32,2025-09-13,Web,2,491.04,0.15
1151,34,11,2026-04-26,Web,2,640.27,0.0
1152,14,35,2025-02-27,App,4,330.39,0.05
1153,34,10,2025-11-16,Web,4,721.56,0.15
1154,78,9,2026-04-15,Web,4,42.07,0.0
1155,92,40,2025-01-18,App,3,586.39,0.05
1156,45,9,2026-07-08,Web,4,42.07,0.0
1157,2,16,2025-11-24,App,4,318.25,0.05
1158,36,23,2026-05-02,Web,2,329.63,0.15
1159,7,17,2026-07-14,App,4,764.1,0.05
1160,41,35,2025-08-19,App,2,330.39,0.0
1161,9,15,2026-07-15,Web,1,128.66,0.15
1162,18,10,2025-03-14,App,2,721.56,0.15
1163,1,40,2025-10-14,App,3,586.39,0.05
1164,34,35,2025-05-20,Web,3,330.39,0.15
1165,73,24,2025-01-05,App,2,39.75,0.0
1166,63,2,2026-05-06,Web,3,533.57,0.15
1167,37,6,2025-11-17,App,4,787.09,0.15
1168,49,1,2025-05-10,Loja,4,60.7,0.05
1169,19,37,2025-06-28,Web,2,217.27,0.15
1170,41,40,2025-12-24,App,2,586.39,0.0
1171,60,17,2025-08-06,Web,1,764.1,0.1
1172,25,18,2026-08-07,Loja,1,226.25,0.0
1173,12,2,2025-05-21,Web,1,533.57,0.1
1174,76,31,2026-04-30,Loja,4,177.26,0.0
1175,75,36,2025-05-25,Web,3,686.46,0.1
1176,14,15,2026-06-22,Loja,4,128.66,0.05
1177,49,39,2025-03-27,App,3,323.32,0.1
1178,98,35,2025-03-10,App,3,330.39,0.05
1179,83,34,2025-04-28,Web,2,322.37,0.1
1180,5,1,2026-05-27,App,3,60.7,0.1
1181,3,38,2025-11-05,Web,3,601.73,0.1
1182,73,24,2026-08-25,App,2,39.75,0.1
1183,6,3,2026-02-10,Web,1,347.25,0.0
1184,54,32,2025-05-09,Web,2,491.04,0.15
1185,69,27,2025-07-16,Loja,4,118.69,0.1
1186,19,14,2025-03-03,Web,3,260.22,0.0
1187,31,7,2025-09-27,App,3,58.53,0.0
1188,72,7,2026-07-20,App,3,58.53,0.05
1189,43,25,2026-03-28,Loja,1,633.19,0.0
1190,37,32,2026-04-27,Loja,2,491.04,0.15
1191,47,22,2025-02-26,Web,2,124.16,0.0
1192,32,2,2026-03-16,App,3,533.57,0.0
1193,44,35,2026-07-03,Web,3,330.39,0.0
1194,37,37,2026-03-28,Loja,1,217.27,0.0
1195,17,16,2025-12-11,App,1,318.25,0.0
1196,88,13,2026-05-11,Web,4,397.88,0.0
1197,32,16,2025-06-08,Loja,4,318.25,0.1
1198,76,3,2026-06-01,Web,3,347.25,0.0
1199,50,18,2026-02-04,Web,1,226.25,0.0
1200,7,9,2025-04-02,App,3,42.07,0.0
1201,61,37,2025-06-22,App,4,217.27,0.15
1202,81,1,2025-02-09,App,2,60.7,0.0
1203,41,35,2025-11-29,Web,4,330.39,0.05
1204,30,40,2026-07-16,Loja,3,586.39,0.1
1205,71,5,2025-11-16,App,4,523.44,0.0
1206,34,36,2026-03-06,App,3,686.46,0.0
1207,74,6,2026-04-09,Web,1,787.09,0.05
1208,63,8,2025-03-09,App,1,767.92,0.0
1209,23,22,2025-12-11,App,3,124.16,0.0
1210,20,25,2025-12-13,Web,1,633.19,0.15
1211,45,2,2025-12-03,Loja,3,533.57,0.1
1212,26,4,2025-03-07,App,2,327.73,0.0
1213,36,25,2025-06-22,Loja,3,633.19,0.05
1214,71,37,2025-11-11,Loja,3,217.27,0.05
1215,62,11,2025-02-06,Loja,1,640.27,0.0
1216,56,40,2025-07-14,Web,2,586.39,0.1
1217,69,10,2025-08-27,Web,2,721.56,0.0
1218,45,8,2025-03-28,Web,1,767.92,0.05
1219,67,9,2025-07-18,App,1,42.07,0.0
1220,61,7,2025-03-19,App,2,58.53,0.05
1221,38,3,2025-06-12,Loja,3,347.25,0.1
1222,31,33,2025-08-02,Web,3,636.77,0.0
1223,73,10,2025-02-25,Web,1,721.56,0.15
1224,9,38,2026-06-27,App,1,601.73,0.0
1225,42,8,2026-08-06,Loja,1,767.92,0.0
1226,62,15,2026-06-14,App,1,128.66,0.1
1227,12,33,2025-11-30,App,2,636.77,0.0
1228,77,10,2025-12-11,Loja,1,721.56,0.05
1229,36,36,2026-03-30,App,3,686.46,0.0
1230,1,12,2025-10-23,Web,4,489.06,0.05
1231,97,30,2026-03-10,App,2,163.48,0.0
1232,2,28,2025-07-27,Loja,1,329.1,0.0
1233,61,13,2025-04-24,Loja,2,397.88,0.15
1234,93,9,2025-10-10,Loja,2,42.07,0.05
1235,39,29,2026-03-30,App,2,504.54,0.1
1236,94,39,2025-08-12,Web,3,323.32,0.15
1237,56,3,2026-02-04,Loja,2,347.25,0.0
1238,20,2,2026-02-25,Loja,3,533.57,0.05
1239,97,32,2026-01-22,Loja,1,491.04,0.0
1240,26,13,2026-02-13,App,1,397.88,0.1
1241,96,20,2026-01-15,Web,1,220.61,0.1
1242,6,39,2026-03-29,Loja,2,323.32,0.05
1243,2,11,2025-12-16,App,4,640.27,0.1
1244,41,28,2025-12-27,Web,3,329.1,0.05
1245,95,1,2026-07-06,App,1,60.7,0.15
1246,92,39,2026-04-27,Loja,1,323.32,0.15
1247,36,12,2026-01-17,App,4,489.06,0.0
1248,61,38,2026-02-19,App,2,601.73,0.15
1249,72,1,2025-07-30,Loja,2,60.7,0.15
1250,33,12,2026-08-07,App,3,489.06,0.0
1251,53,5,2026-02-20,Web,4,523.44,0.0
1252,59,3,2026-02-17,Loja,3,347.25,0.05
1253,82,26,2026-03-20,App,2,696.52,0.0
1254,88,1,2025-07-07,Loja,4,60.7,0.15
1255,40,7,2026-07-17,Loja,1,58.53,0.15
1256,75,15,2025-04-20,Loja,1,128.66,0.0
1257,51,7,2025-06-23,Loja,1,58.53,0.0
1258,93,25,2026-03-20,Web,4,633.19,0.15
1259,77,8,2025-11-02,Web,2,767.92,0.05
1260,22,25,2026-01-09,App,3,633.19,0.0
1261,64,40,2026-05-29,Web,3,586.39,0.15
1262,53,11,2025-07-31,Web,4,640.27,0.15
1263,30,7,2025-09-05,Loja,2,58.53,0.05
1264,23,34,2026-04-07,Web,2,322.37,0.15
1265,93,8,2025-01-30,Loja,1,767.92,0.0
1266,18,19,2025-06-08,App,4,522.21,0.05
1267,54,36,2025-08-05,Loja,1,686.46,0.0
1268,30,9,2026-01-26,Loja,3,42.07,0.0
1269,99,5,2025-05-13,App,4,523.44,0.05
1270,95,38,2025-10-13,App,4,601.73,0.15
1271,32,17,2026-06-14,Loja,3,764.1,0.0
1272,55,31,2026-03-27,App,1,177.26,0.0
1273,48,2,2025-05-18,Loja,2,533.57,0.1
1274,99,39,2026-08-22,Loja,1,323.32,0.0
1275,74,12,2026-03-13,Web,2,489.06,0.0
1276,65,37,2025-11-12,App,4,217.27,0.1
1277,48,29,2025-04-22,Web,1,504.54,0.05
1278,66,5,2025-02-11,Loja,1,523.44,0.15
1279,75,17,2025-05-26,App,2,764.1,0.05
1280,69,18,2026-06-15,Loja,2,226.25,0.05
1281,95,25,2026-06-11,Loja,2,633.19,0.15
1282,89,13,2026-02-12,Web,3,397.88,0.0
1283,42,37,2025-01-20,App,1,217.27,0.05
1284,13,7,2025-12-31,Loja,4,58.53,0.05
1285,89,22,2026-01-09,App,3,124.16,0.1
1286,13,15,2026-02-03,App,1,128.66,0.0
1287,26,30,2025-04-15,App,3,163.48,0.15
1288,77,21,2025-07-15,Loja,1,606.28,0.05
1289,88,3,2025-05-11,App,2,347.25,0.05
1290,8,10,2026-02-09,App,4,721.56,0.1
1291,35,26,2026-01-18,Web,1,696.52,0.1
1292,25,23,2026-03-12,App,2,329.63,0.0
1293,21,15,2026-06-25,App,4,128.66,0.05
1294,27,4,2025-06-16,App,3,327.73,0.1
1295,68,13,2025-08-22,App,2,397.88,0.1
1296,45,19,2025-08-18,App,4,522.21,0.05
1297,53,21,2026-05-11,Loja,4,606.28,0.0
1298,17,1,2026-07-27,Web,3,60.7,0.0
1299,70,34,2026-01-22,App,1,322.37,0.05
1300,92,16,2026-02-24,Web,4,318.25,0.15
1301,71,3,2026-02-03,Loja,4,347.25,0.15
1302,39,30,2026-07-29,Loja,3,163.48,0.15
1303,67,40,2025-02-09,App,4,586.39,0.1
1304,93,22,2025-10-17,App,1,124.16,0.05
1305,80,13,2026-03-07,Web,3,397.88,0.0
1306,61,27,2025-11-17,Loja,4,118.69,0.1
1307,78,39,2026-02-04,Loja,4,323.32,0.0
1308,67,36,2025-06-11,Web,2,686.46,0.05
1309,94,11,2026-02-07,Web,4,640.27,0.15
1310,9,35,2025-08-13,Web,4,330.39,0.05
1311,58,10,2025-04-24,Loja,2,721.56,0.0
1312,41,33,2025-12-09,Loja,3,636.77,0.0
1313,16,23,2025-01-10,Loja,4,329.63,0.0
1314,32,36,2025-04-28,Loja,4,686.46,0.0
1315,5,26,2026-06-20,App,2,696.52,0.0
1316,75,32,2025-07-27,Loja,2,491.04,0.1
1317,42,31,2025-02-02,Loja,2,177.26,0.15
1318,1,37,2025-05-20,Web,4,217.27,0.1
1319,15,21,2025-02-26,App,3,606.28,0.05
1320,39,27,2025-01-06,App,1,118.69,0.0
1321,9,5,2025-11-23,Loja,2,523.44,0.05
1322,25,39,2025-10-24,Loja,2,323.32,0.0
1323,35,9,2026-05-11,Web,1,42.07,0.1
1324,57,21,2026-04-14,App,4,606.28,0.1
1325,27,37,2026-02-03,App,3,217.27,0.0
1326,31,13,2025-08-13,Web,3,397.88,0.05
1327,57,23,2025-12-30,App,1,329.63,0.0
1328,80,15,2026-08-21,App,4,128.66,0.0
1329,12,28,2025-08-06,App,3,329.1,0.05
1330,89,27,2025-11-29,App,2,118.69,0.05
1331,6,20,2025-03-23,Loja,3,220.61,0.15
1332,64,26,2025-10-09,Loja,1,696.52,0.0
1333,42,36,2026-01-23,App,3,686.46,0.05
1334,27,27,2025-06-28,Web,1,118.69,0.0
1335,9,23,2025-09-15,App,1,329.63,0.1
1336,87,10,2026-04-05,App,4,721.56,0.0
1337,6,14,2026-04-04,App,1,260.22,0.15
1338,60,40,2026-08-16,Loja,2,586.39,0.0
1339,80,3,2026-01-04,Web,1,347.25,0.15
1340,82,19,2025-01-18,Loja,1,522.21,0.15
1341,67,31,2026-03-01,Loja,1,177.26,0.05
1342,12,40,2025-12-15,App,3,586.39,0.15
1343,3,13,2025-03-01,App,4,397.88,0.1
1344,69,30,2025-08-21,App,1,163.48,0.0
1345,82,34,2026-07-25,App,4,322.37,0.15
1346,31,28,2025-04-07,Loja,1,329.1,0.15
1347,40,35,2025-04-12,Web,3,330.39,0.05
1348,27,20,2026-03-12,Loja,2,220.61,0.15
1349,3,8,2025-11-24,Web,3,767.92,0.15
1350,67,3,2025-02-03,Loja,1,347.25,0.05
1351,52,15,2025-05-15,App,2,128.66,0.15
1352,59,19,2025-11-24,Web,4,522.21,0.05
1353,36,28,2025-04-30,Loja,3,329.1,0.05
1354,78,36,2025-01-04,Web,3,686.46,0.1
1355,41,21,2026-08-13,Web,3,606.28,0.0
1356,62,31,2025-12-11,Loja,2,177.26,0.0
1357,62,17,2025-07-29,App,1,764.1,0.0
1358,41,9,2026-05-02,Web,2,42.07,0.1
1359,79,29,2026-07-30,Loja,3,504.54,0.1
1360,69,38,2025-08-23,Loja,3,601.73,0.15
1361,19,32,2025-03-29,Web,1,491.04,0.05
1362,15,5,2025-03-28,Loja,3,523.44,0.0
1363,20,19,2026-06-11,Web,3,522.21,0.15
1364,52,29,2026-03-14,Web,3,504.54,0.15
1365,84,8,2025-12-09,Loja,1,767.92,0.15
1366,48,16,2025-10-26,Web,1,318.25,0.1
1367,37,28,2026-07-02,Loja,1,329.1,0.0
1368,38,1,2026-02-03,Web,3,60.7,0.0
1369,19,27,2025-04-26,Web,2,118.69,0.0
1370,36,38,2025-07-18,Web,1,601.73,0.0
1371,58,31,2026-08-04,App,3,177.26,0.0
1372,100,1,2025-09-11,Loja,3,60.7,0.0
1373,89,32,2025-12-09,Web,2,491.04,0.15
1374,11,9,2026-01-16,Loja,1,42.07,0.1
1375,81,10,2026-01-20,Loja,1,721.56,0.1
1376,5,5,2026-01-12,Loja,3,523.44,0.05
1377,91,39,2026-05-04,Web,4,323.32,0.0
1378,7,40,2026-03-06,Loja,2,586.39,0.1
1379,73,25,2026-05-31,Loja,2,633.19,0.15
1380,71,11,2025-10-27,Web,1,640.27,0.0
1381,30,8,2025-03-01,Loja,1,767.92,0.15
1382,7,22,2026-02-17,Web,2,124.16,0.05
1383,10,13,2026-02-26,Loja,4,397.88,0.15
1384,76,25,2026-03-10,Loja,3,633.19,0.15
1385,45,20,2025-11-07,App,4,220.61,0.1
1386,52,17,2025-01-15,Loja,2,764.1,0.15
1387,9,31,2026-01-31,Loja,3,177.26,0.0
1388,22,4,2026-04-29,Web,1,327.73,0.0
1389,12,38,2026-01-29,Loja,4,601.73,0.05
1390,60,25,2025-12-24,Loja,1,633.19,0.0
1391,82,30,2026-05-28,App,1,163.48,0.1
1392,41,12,2026-03-30,Web,2,489.06,0.1
1393,5,24,2026-01-08,App,2,39.75,0.0
1394,32,37,2025-02-05,App,4,217.27,0.0
1395,97,14,2025-10-02,Web,4,260.22,0.1
1396,80,12,2026-06-20,Loja,2,489.06,0.1
1397,38,38,2025-06-26,App,1,601.73,0.0
1398,74,35,2025-11-07,App,4,330.39,0.05
1399,34,40,2025-09-04,App,4,586.39,0.05
1400,64,17,2025-02-07,Web,4,764.1,0.05
1401,11,30,2025-01-01,Web,2,163.48,0.0
1402,59,32,2025-01-20,Loja,1,491.04,0.15
1403,91,2,2025-03-07,App,2,533.57,0.1
1404,78,28,2025-10-17,Loja,4,329.1,0.05
1405,77,30,2026-02-23,App,3,163.48,0.0
1406,21,6,2026-01-13,App,4,787.09,0.1
1407,62,10,2025-07-09,Loja,4,721.56,0.05
1408,8,35,2026-01-14,App,4,330.39,0.1
1409,17,38,2025-06-28,Web,4,601.73,0.05
1410,93,29,2025-10-05,Web,4,504.54,0.0
1411,8,27,2026-01-13,Loja,4,118.69,0.05
1412,44,29,2026-07-14,Web,2,504.54,0.1
1413,90,26,2025-09-07,Loja,4,696.52,0.0
1414,29,38,2025-03-12,Web,1,601.73,0.0
1415,37,34,2025-05-11,Loja,2,322.37,0.0
1416,65,4,2025-03-01,App,4,327.73,0.0
1417,96,18,2026-07-10,App,4,226.25,0.0
1418,11,3,2026-05-26,Loja,2,347.25,0.0
1419,15,18,2025-03-31,Loja,4,226.25,0.05
1420,19,1,2025-10-18,Loja,2,60.7,0.1
1421,89,18,2025-01-26,Loja,3,226.25,0.1
1422,83,20,2025-04-16,Web,3,220.61,0.0
1423,8,8,2025-10-27,Web,2,767.92,0.0
1424,79,13,2026-04-05,Loja,2,397.88,0.05
1425,18,7,2026-08-01,App,2,58.53,0.15
1426,90,20,2026-02-01,App,3,220.61,0.1
1427,6,33,2025-08-18,App,3,636.77,0.0
1428,97,32,2025-11-08,Web,4,491.04,0.15
1429,33,29,2026-02-05,App,3,504.54,0.0
1430,46,38,2025-05-13,App,2,601.73,0.0
1431,40,6,2025-01-01,Web,2,787.09,0.0
1432,53,26,2025-05-16,Loja,3,696.52,0.05
1433,69,16,2026-03-26,Web,1,318.25,0.1
1434,37,13,2025-04-27,App,1,397.88,0.05
1435,44,3,2025-10-19,Web,1,347.25,0.15
1436,95,19,2025-04-11,Web,4,522.21,0.1
1437,85,37,2026-08-22,Loja,1,217.27,0.05
1438,90,4,2025-01-08,Loja,1,327.73,0.0
1439,66,27,2025-05-17,Web,1,118.69,0.15
1440,73,35,2025-04-03,App,1,330.39,0.0
1441,8,6,2025-08-16,App,1,787.09,0.1
1442,39,29,2025-01-02,Loja,2,504.54,0.15
1443,61,15,2025-03-07,Loja,3,128.66,0.0
1444,50,1,2025-09-24,App,3,60.7,0.05
1445,48,1,2026-03-29,Web,4,60.7,0.05
1446,61,32,2026-06-23,Web,3,491.04,0.1
1447,81,24,2025-10-21,App,4,39.75,0.15
1448,96,9,2026-03-29,Loja,2,42.07,0.0
1449,21,32,2026-05-12,Web,1,491.04,0.0
1450,92,15,2026-05-24,Loja,2,128.66,0.05
1451,95,31,2025-07-03,Web,4,177.26,0.1
1452,97,30,2026-07-17,Web,3,163.48,0.05
1453,8,5,2025-08-20,Loja,2,523.44,0.0
1454,46,13,2026-01-03,Web,3,397.88,0.05
1455,54,30,2025-04-06,Loja,1,163.48,0.05
1456,19,38,2025-10-18,Web,2,601.73,0.1
1457,68,4,2026-03-11,Loja,1,327.73,0.05
1458,55,15,2026-02-01,App,3,128.66,0.05
1459,100,24,2025-10-11,App,2,39.75,0.0
1460,86,17,2026-07-28,App,3,764.1,0.0
1461,57,1,2025-12-19,Web,2,60.7,0.0
1462,6,12,2025-12-27,App,4,489.06,0.0
1463,42,3,2025-06-20,Web,2,347.25,0.1
1464,68,34,2025-08-31,App,3,322.37,0.1
1465,24,16,2026-02-04,App,3,318.25,0.0
1466,94,18,2025-07-10,Loja,4,226.25,0.1
1467,71,25,2026-02-04,App,2,633.19,0.0
1468,36,10,2025-03-06,App,2,721.56,0.05
1469,91,38,2025-07-23,Web,3,601.73,0.05
1470,84,40,2025-09-30,App,2,586.39,0.05
1471,26,27,2025-08-08,Loja,3,118.69,0.15
1472,23,32,2025-11-15,App,4,491.04,0.05
1473,89,29,2025-05-23,App,3,504.54,0.15
1474,85,19,2025-11-26,App,3,522.21,0.0
1475,33,25,2025-05-21,App,2,633.19,0.05
1476,63,26,2026-06-22,Web,2,696.52,0.1
1477,49,20,2026-05-07,Loja,2,220.61,0.1
1478,73,8,2025-09-04,App,1,767.92,0.15
1479,95,40,2025-02-06,App,2,586.39,0.1
1480,74,37,2026-08-28,Loja,4,217.27,0.05
1481,80,18,2026-02-09,Loja,4,226.25,0.15
1482,89,23,2025-10-04,App,4,329.63,0.0
1483,86,17,2026-07-18,Loja,1,764.1,0.0
1484,47,33,2026-05-11,Loja,2,636.77,0.1
1485,43,29,2025-05-27,Loja,4,504.54,0.0
1486,83,31,2025-03-05,Loja,3,177.26,0.05
1487,87,30,2025-11-23,App,1,163.48,0.15
1488,21,9,2026-01-31,Loja,2,42.07,0.1
1489,5,15,2025-12-21,Loja,2,128.66,0.1
1490,61,17,2026-07-19,Web,1,764.1,0.05
1491,78,6,2025-02-06,Web,4,787.09,0.0
1492,57,13,2026-09-02,App,3,397.88,0.0
1493,11,34,2026-08-05,Web,4,322.37,0.05
1494,86,1,2025-08-25,App,4,60.7,0.05
1495,78,40,2026-04-26,Web,4,586.39,0.0
1496,18,2,2026-05-13,Loja,4,533.57,0.0
1497,54,39,2025-07-17,Web,1,323.32,0.1
1498,48,35,2026-06-09,Web,1,330.39,0.0
1499,97,13,2025-05-01,Loja,2,397.88,0.05
1500,18,7,2026-04-05,Web,3,58.53,0.0
1501,38,38,2025-07-17,Loja,2,601.73,0.1
1502,31,23,2025-01-04,Loja,1,329.63,0.0
1503,2,25,2026-06-07,App,3,633.19,0.0
1504,95,28,2025-06-15,Loja,4,329.1,0.15
1505,31,26,2025-05-23,Loja,4,696.52,0.05
1506,67,4,2026-03-09,Loja,3,327.73,0.05
1507,9,35,2025-09-01,Web,1,330.39,0.0
1508,61,40,2025-02-10,Web,2,586.39,0.05
1509,29,4,2026-04-05,App,3,327.73,0.0
1510,89,10,2025-05-18,Loja,1,721.56,0.15
1511,88,3,2025-05-22,Web,3,347.25,0.05
1512,83,36,2026-06-13,Loja,1,686.46,0.0
1513,93,13,2026-07-28,Loja,1,397.88,0.05
1514,26,9,2025-08-08,App,2,42.07,0.05
1515,53,27,2026-07-14,Web,4,118.69,0.0
1516,60,35,2025-10-04,Loja,2,330.39,0.0
1517,50,1,2026-08-21,Loja,2,60.7,0.05
1518,18,18,2025-04-28,App,1,226.25,0.0
1519,77,32,2026-06-13,App,3,491.04,0.1
1520,11,4,2025-09-01,App,4,327.73,0.0
1521,78,39,2025-05-27,Web,3,323.32,0.15
1522,13,20,2025-04-04,Loja,3,220.61,0.0
1523,29,26,2026-06-27,Web,3,696.52,0.05
1524,62,14,2025-05-03,Web,2,260.22,0.05
1525,23,8,2025-03-08,Web,3,767.92,0.0
1526,55,22,2025-01-29,App,3,124.16,0.1
1527,1,2,2025-04-17,Loja,4,533.57,0.0
1528,63,19,2026-06-04,App,3,522.21,0.15
1529,8,18,2026-04-28,App,1,226.25,0.15
1530,37,2,2025-09-11,Web,3,533.57,0.0
1531,78,40,2025-03-10,Loja,2,586.39,0.1
1532,50,8,2025-09-04,Web,4,767.92,0.1
1533,57,21,2025-08-10,Loja,2,606.28,0.0
1534,39,24,2025-10-24,Web,3,39.75,0.05
1535,88,26,2025-01-20,Web,4,696.52,0.0
1536,17,31,2026-08-08,Web,2,177.26,0.0
1537,18,7,2025-03-31,Loja,4,58.53,0.0
1538,23,26,2025-06-04,Web,2,696.52,0.05
1539,27,34,2025-10-09,Web,2,322.37,0.0
1540,53,11,2026-06-12,Loja,1,640.27,0.0
1541,6,19,2026-06-14,Web,2,522.21,0.15
1542,39,30,2026-01-25,Loja,4,163.48,0.05
1543,7,8,2025-02-27,App,2,767.92,0.05
1544,74,22,2025-02-28,Loja,2,124.16,0.0
1545,16,33,2025-09-25,Web,4,636.77,0.05
1546,56,6,2026-03-02,Loja,2,787.09,0.0
1547,17,21,2026-02-04,Loja,1,606.28,0.0
1548,9,35,2025-02-10,Loja,4,330.39,0.15
1549,20,9,2026-05-11,Web,1,42.07,0.05
1550,38,2,2026-04-08,App,4,533.57,0.15
1551,6,3,2026-05-04,Loja,2,347.25,0.15
1552,46,37,2025-07-17,Loja,4,217.27,0.15
1553,67,13,2025-12-11,Loja,1,397.88,0.05
1554,10,33,2026-08-30,Loja,1,636.77,0.05
1555,40,14,2025-02-25,Web,4,260.22,0.15
1556,2,17,2025-12-02,App,2,764.1,0.1
1557,94,31,2025-04-17,Web,3,177.26,0.0
1558,70,7,2025-05-08,App,1,58.53,0.0
1559,20,24,2025-06-25,Loja,4,39.75,0.05
1560,31,18,2026-05-31,App,4,226.25,0.0
1561,58,24,2025-03-16,App,1,39.75,0.0
1562,60,14,2026-04-21,App,2,260.22,0.05
1563,18,31,2026-09-03,App,3,177.26,0.1
1564,7,40,2026-07-04,App,1,586.39,0.1
1565,25,33,2026-01-01,Loja,1,636.77,0.1
1566,95,24,2025-12-26,App,4,39.75,0.1
1567,33,22,2025-02-23,Web,3,124.16,0.1
1568,87,17,2025-02-06,Web,1,764.1,0.1
1569,86,27,2025-05-04,App,2,118.69,0.1
1570,1,3,2026-05-24,App,4,347.25,0.0
1571,89,27,2025-07-16,Web,4,118.69,0.15
1572,62,32,2025-04-03,App,4,491.04,0.1
1573,47,10,2026-04-03,App,1,721.56,0.15
1574,3,31,2026-06-15,Web,3,177.26,0.0
1575,85,21,2025-06-17,App,1,606.28,0.0
1576,59,29,2025-11-22,App,2,504.54,0.1
1577,84,39,2026-05-13,Loja,1,323.32,0.05
1578,48,38,2026-03-11,Web,3,601.73,0.15
1579,82,10,2025-12-14,App,4,721.56,0.05
1580,80,3,2026-02-19,Web,4,347.25,0.1
1581,16,31,2026-07-03,Loja,2,177.26,0.05
1582,40,37,2025-09-09,Web,2,217.27,0.05
1583,44,37,2025-12-22,Loja,2,217.27,0.05
1584,25,1,2026-07-10,Loja,2,60.7,0.1
1585,69,38,2026-03-04,App,2,601.73,0.15
1586,5,22,2026-03-27,Web,3,124.16,0.1
